id,category,genre
397270,"2,22,29,23",25
555880,"2,1,49,36,9,38,23","1,23,3,2"
817510,"2,22,28,29,13,23","1,23"
466860,"2,29,23,15,25,14","23,3,28,2"
324260,"2,1,49,36,27,22,29,30,23","1,23,3,28,2"
520720,"2,22,28,23,14,43","25,4,23"
620590,"2,1,49,36,9,38,22,28,29,30,23,43",2
440730,"2,1,9,22,28,29,15,25","1,25,23,28"
609150,"2,22,28,29,23","1,3"
386480,"2,22,29,18,23,41,42","25,4,23,28,2"
434050,"2,1,49,36,9,38,22,29,30,18","1,25"
535480,"2,1,9,39,22,28,29,23,41,42,43,44","1,25,23"
598700,"2,22,28,29,23,42","1,25,23,3"
358750,"2,22,29","23,3,28,2"
415480,"2,22,28,29","3,2"
262000,"2,22,29,13,23,15",25
248330,"2,1,49,36,27,22,29,18,25","1,23,9"
484900,"2,22,29,23","23,28,2"
377860,"2,1,24,22,28,29,23,25,43,44",1
405830,"2,1,49,36,24,22,18,23,44","1,25"
223330,"2,22,29,23",3
407300,"2,22,29,13",23
429620,"2,1,49,36,27,22,28,29,30,23,15,25,17","23,3,2"
339580,"2,22,29,23","25,23,3,2"
414740,"2,1,49,36,9,38,22,29,18","1,25,3"
457210,"2,22,29,13,30,23,15,25,17","1,23,9"
307580,"2,22,29,13,23,14","25,23"
553210,"2,22,29,23","1,3,2"
451760,"2,22,29,18,23","4,23"
485980,"2,22,29","23,2"
487720,"2,22,18,23,25","1,25,23"
346730,"2,1,9,22,28,29,23,15","1,4,23"
587430,"2,22,29",25
489360,"2,22,29,23","1,25,23,28"
355130,"2,1,24,22,29,18,23,44","9,28,18"
388800,"2,22,29,18,23,25","1,23"
367570,"2,22","1,23"
495140,"2,1,49,37,22,28,23,15,25,44","1,25"
355050,"2,1,24,22,28,29,23,25,43,44","1,23"
696170,"2,1,49,36,22,29,18,23,25",1
375530,"2,1,49,36,37,9,39,24,22,28,29,30,23,17,43,44","23,28,18,2"
636150,"2,22,28,29,23,25","1,25,4,23"
502820,"2,22,28,29",25
409100,"2,22,29,18,23",23
253150,"2,22,29,30,23,15,17","1,23,3,2"
496620,"2,22,29,23,25","1,23"
619780,"2,1,49,37,9,39,24,22,28,23,41,42,43,44","1,25,23,3"
609320,"2,22,28,29,23,43","1,25,23"
733990,"2,22,23","4,28"
501080,"2,22,28,29,23",28
574050,"2,1,49,36,22,28,29,23","1,3"
364930,"2,1,49,36,27,22,29,23,25",4
314980,"2,1,49,36,22,29,30,23,17","23,28,2"
598960,"2,1,49,36,9,38,22,30,23,15,17","23,28,2,70"
301650,"2,1,22,29,30,18,23","1,2"
442500,"2,22,29","4,23,3,28,18,2"
255390,"2,22,28,23,43",25
525480,"2,22,28,29,43",3
663380,"2,22,29,23,44","25,3,2"
311240,"2,22,28,29,23",25
530390,"2,22,29,18,23","4,23,2"
375480,"2,1,9,39,24,22,28,23,15,43,44","1,25,23,3"
349220,"2,22,29","25,23,3"
363130,"2,1,9,22,29,18,23",1
368650,"2,22,28,29,23","25,23"
396480,"2,22,23","1,23,28,2"
477870,"2,22,28,29,23","25,2"
621830,"2,1,49,36,37,24,22,28,29,23,43,44",9
251290,"2,22,29,18,23",3
365810,"2,1,49,36,22,28,29,13,23,15,25,43","1,25,4,23,28"
319250,"2,22,28,29","1,25,23,3"
422900,"2,22,23,15,17,44","23,28,2"
570780,"2,22,29,23",3
388080,"2,22,29,23",57
588970,"2,22,29","4,23"
430210,"2,28,43","1,23"
312540,"2,22,29,18,23,25","1,25,3"
248970,"2,22,28,29","1,23"
541300,"2,1,49,36,47,9,38,48,22,28,15,41,42","1,25,23,29,28,70"
420930,"2,1,49,36,9,38,22,30,18","25,4,23,70"
483980,"2,22,29,18,23","25,23"
322680,"2,22,28,29,13,23,15","1,25,23"
543140,"2,22,29,23","4,23,28"
272600,"2,22,29","25,23"
576770,"2,22,29,30,23","25,4,23,3,2,70"
351100,"2,1,49,36,9,38,27,22,28,29,23,43","1,25,23,3,28"
511470,"2,22,29,23","4,23"
504130,"2,1,9,39,22,28,29,23,43,44","25,23"
658560,"2,22,29","4,23"
695920,"2,22,18","25,4,3,28,2"
637670,"2,1,49,37,9,39,22,29,18,44","1,3"
361550,"2,22,28,29,23,15","25,23"
451840,"2,1,9,38,22,25","1,23,2"
395570,"2,1,49,36,9,22,29,13,23,25,14","1,25,4,23,29,3,2"
658980,"1,20,49,36,22","1,23,29,3,70"
617160,"2,28,43","25,23"
378660,"2,22,28,29,23,43",25
746930,"1,20,49,36,22","23,29,3"
543260,"2,22,28,29,23,43","1,25,23"
646200,"2,1,9,22","1,23,3"
417880,"2,22,28,13,23,43","25,4,23"
339190,"2,22,29,23","25,23"
314150,"2,1,9,24,22,28,29,23,25,44",1
650000,"2,22,31,23",1
741260,"2,22,23","4,23,28,2"
637100,"2,22,28,23,43","1,25"
370020,"2,22,29,25","1,23,3,2"
671440,"2,23","23,28,2"
406970,"2,22,29,18","25,23"
416600,"2,1,9,38,39,24,22,28,29,23,43,44","1,25,23,3"
577230,"2,22,29,30,23","23,28,2"
553260,"2,22",2
534370,"2,22,28,29,30,23,43",28
589780,"2,22,29","25,23"
293220,"1,22,28,29,30,15,25,43","1,23"
252550,"2,22,29,31,30,18,17","25,4,23"
512790,"2,22,29,13,18,23","25,23"
467930,"2,22,28,29","1,4,23"
262550,"2,22","1,23"
555950,"2,22,29,18,23,41,42",1
665090,"2,22,28,29,13,23,15","1,25,23,3"
317510,"2,22,29,25","1,4"
523000,"2,22,29",28
570770,"2,22,29,23",3
333300,"2,22,29","25,23,3,2"
381020,"2,1,9,39,24,22,28,30,23,43,44","1,23,28"
587450,"2,18","23,28,70"
327670,"2,22,29,23","23,3,2"
628890,"2,22,29,23",28
488280,"2,1,24,22,28,29,44","4,23"
418040,"2,22,29,25,17","4,23"
394450,"2,22,29,23","1,25,3,2"
432010,"2,22,29,18,23","4,23,3,28"
408410,"2,1,9,39,24,22,28,29,30,23,25,17,43,44","1,23,2"
415590,"2,1,49,36,9,38,22,28,29,43",1
326340,"2,1,49,36,37,9,38,39,24,22,28,29,23,44","1,25,18"
321270,"2,1,9,38,22,29,18,23",1
684580,"2,1,49,36,9,38,22,29","25,23,3,28,2"
611980,"2,22,29","4,23"
485890,"2,22,29",28
552450,"2,1,49,36,9,38,22,28,23,25","1,23"
457730,"2,1,49,36,37,24,22,28,29,43,44","1,23,2"
502770,"2,22,29,23","4,23,28"
265810,"2,22,30,23","4,23,28,2"
248800,"2,22,18","25,4,23,3"
702890,"2,1,49,36,37,24,22,28,29,23,25,44",1
299680,"2,22,23","25,4,23"
316720,"2,22",4
393980,"2,22,29,23",4
427030,"2,22,29,18,23",3
503580,"2,22,29,40","1,25,4,23"
305940,"2,22,29,23,15","23,28,2"
619880,"1,49,36,22,28,29,23","1,23"
340520,"2,1,9,39,24,22,28,29,23,25,44","1,23"
440880,"2,22,28,29,23,43","25,23,3"
502940,"2,22,29,18","4,23"
288140,"2,1,9,27,22,28,30,35,23,17","23,28,18,2"
393520,"2,22,28,29,23,43","1,25,23"
324510,"1,20,49,36,9,38,27,22,28,43","1,25,23,29,3"
612930,"2,1,49,36,37,24,22,28,29,44","1,23"
656200,"2,22,30,23","23,28,18,2,70"
550080,"2,1,49,36,9,38,22,29,18,23",1
383270,"2,22,28,23,43","25,23"
342310,"2,1,49,37,9,39,24,22,28,44","23,28,2"
541570,"2,22,28,29","25,23"
555150,"2,22,28,29,23,14,43","25,23"
410890,"2,22,29,23",25
495050,"2,22,28,29,25,43",1
257690,"2,22,29,13","25,23"
223410,"1,20,22,29","23,29,3"
494230,"2,22,29,23","25,4,23,28"
407310,"2,29","1,4,23,28"
628770,"2,22,28,29,30,23,15,25","23,3"
313780,"2,22,28,29,23,43","25,23"
416770,"2,22,23","4,23"
433100,"2,22,28,29,31,23,43","25,23"
543870,"2,1,49,37,22,28,23,15,25,44","1,25,2"
506730,"2,1,9,27,22,28,29","1,23"
711660,"2,22,29,23","25,4,23"
240440,"2,22,30,23,15,14","1,25,23"
505640,"2,1,49,36,37,24,27,22,23,44","23,2"
455120,"2,1,49,36,9,38,22,29","1,25,23"
552440,"2,22,30,23,17","1,25,23"
242130,"2,1,22,28,29,30,17","1,23,28"
262790,"2,22,29,18,23","1,23,3"
467660,"2,22,28,23","73,74,25,3"
431260,"2,22,29,23","25,23"
288120,"2,18,23","25,23,3,2"
282050,"2,1,22,18,23,25","9,28,18"
270270,"2,22,28,23,15","1,23,3"
353090,"2,1,9,24,27,22,28,29,23,15,25,44","1,4,23"
550840,"2,22,28,29,23","1,25,23,3"
402130,"2,1,49,36,22,28,29,25,43",9
680360,"2,22,29,18,23","1,25,23,3"
457760,"2,22,28,29,23",1
578850,"2,22,29,30,18,23,15,25","1,23"
474210,"2,22,28,29,30,23,25,17","1,23"
525510,"2,1,49,36,37,9,38,39,24,27,22,28,15,43,44","1,25"
476240,"2,22,29,23","4,23,2"
319140,"2,22,18,23","1,23"
636450,"2,22,28,29,40,23,25,43","1,4,23"
458730,"2,22,29,18,23",3
431650,"2,22,28,29,23","1,25,23"
571530,"2,22,28,29,23","1,3"
389510,"2,1,49,36,24,27,22,28,29,44","1,4,23,9,28,18"
562410,"2,22,29,18,23","1,25,4,23,28"
299950,"2,22,28,29,23","1,23"
453340,"2,22,23","4,23"
523210,"2,22,29","4,23"
448370,"2,22,29,23,25","1,23"
373390,"2,22,23,44","25,23,3,2"
251270,"2,22,28,29,23","25,23,3"
610960,"2,22,29,18,23","1,25,23,3"
318130,"2,22,28,29,23,15","23,3"
564050,"2,1,49,37,9,39,22,28,29,25,41,42,43,44","1,25,23"
723090,"2,22,28,29,23",3
293520,"2,22,28,23,25","23,28"
326150,"2,22,28,29","1,23,3"
477740,"2,22,29,18,23",25
480640,"2,22,29,35","3,2"
607880,"2,1,49,36,9,38,22,28,23",3
447290,"2,1,9,39,22,28,29,23,44","1,23"
346470,"2,1,49,36,37,9,38,39,24,22,18,23,15,44","28,18"
691690,"2,1,49,36,22,29,13,23","25,23,3,2"
524850,"2,22,29","25,23"
388320,"2,22,29,13","1,25,23"
389170,"2,22,28,29,13,23","25,4,23"
587000,"2,22,29","1,23,2"
603260,"2,22,29,23,25","1,4,23,28,18"
311010,"2,22,29,18","1,25,23"
671800,"2,22","73,74,25,4,23,2"
732370,"2,1,49,37,9,39,24,22,28,23,44","1,25,4,23,3"
409660,"2,22,28,29","1,25,23"
617480,"2,22,29,13,23,15","23,3,2"
376520,"2,22,29","25,23"
633060,"2,22,29,23","25,23,28"
318970,"2,22,29,23","25,23,3"
604490,"2,22","25,4,23,70"
580170,"2,22,29,18,23,41,42","25,23,28"
633360,"2,22,28,29,23,43","1,25,23"
482300,"2,22,28,29,23,44","25,23,28"
402530,"2,22,29,13",25
527280,"2,22,18",3
316930,"2,1,24,22,29,18,44","1,23"
524640,"2,22,28,29,23,25","1,23"
547410,"2,1,20,49,36,18","29,9,28,18"
687920,"2,22,29","71,72,4,23"
491040,"2,22,28,29,23,25,43","1,25,23"
335620,"2,22,29,30,25","3,2"
464450,"2,1,49,37,9,24,22,28,29,23,25,44",1
396650,"2,23","1,25,23,3,28,18"
609490,"2,22,28,29,23,43","25,23"
580040,"2,1,49,36,47,9,38,48,22,29,23","1,4,23,28,2"
429780,"2,1,49,36,37,27,22,29,23,15,44","23,18"
799070,"2,22,29","4,23"
514310,"2,22,29,18,23,25",4
465780,"2,1,49,36,37,9,38,39,22,28,17,43,44","1,25,4,23,9,28,18"
644390,"2,1,49,36,37,24,27,22,35,15",2
482450,"2,1,49,36,24,22,29,18,23,25,44",1
758370,"2,1,49,36,27,22,29,32","23,2"
331480,"2,22,28,29,13,23,43","25,4,23"
579020,"2,1,49,36,22,28,23,25","28,2"
254480,"2,1,24,22,18,23,44","1,25"
545690,"2,22,29","4,23,28"
236930,"2,22,29,13,23,14,41,42","25,23"
508980,"2,1,49,36,22,29,30,18,17","1,9"
559610,"2,22,29,18","71,4,23"
452570,"2,1,49,37,22,28,29,13,23,25,44","1,25,23,3"
666570,"2,22,29,23,41,42","23,28,2"
791330,"2,22,29,18,23","25,23,3"
529660,"2,22,28,29,23,43","1,25,23"
509250,"2,1,49,36,9,38,22,29,40,23,15,25","1,23,9"
370280,"2,22,29,18,23","25,4,23"
446390,"2,22,28,29,25,43",1
402040,"2,22,28,29,23","25,23"
735280,"2,1,49,36,9,38,22,29,17","28,2"
439340,2,"23,28,2"
613830,"2,22,29,18,23,41,42",3
586200,"2,1,49,36,37,24,22,18,44",1
604240,"2,1,49,36,9,38,27,22,28,15,25","1,23"
597150,"2,1,49,36,9,38,27,22,28,29,30,23,15,25","1,25,23"
718650,"2,1,49,36,9,38,22,30,18,23,17","23,3,28,2"
471010,"2,22,28,29,23","1,25,23,3"
420060,"2,22,28,29,23","25,23"
353330,"2,22,29",23
525360,"2,22,28,23","1,23"
740260,"2,22,29","25,4,23"
464880,2,"23,2"
347670,"2,22,29,18,23","1,23,3,18"
642090,"2,22","4,23,28"
551770,"2,22,28,23","1,25,23"
498330,"2,22,28,23","25,23"
685340,"2,22,28,23,43","1,25,23,3,28,2"
527290,"2,22,18",3
467520,22,"28,2"
552920,"2,1,20,49,36,22,29,18","23,29,9,28,18"
687260,"2,22,29",25
573120,"2,22,29,23","25,23,3,28,2"
365020,"2,28,29","1,25,23"
748490,"2,22,29,18,23,25",3
268990,"2,1,49,36,37,9,38,39,24,27,22,28,29,23,15,25,41,42,43,44","1,23"
320430,"2,1,27,22,35,32","4,2"
676820,"2,22,23,14","25,4,23"
722230,2,"1,25"
466740,"2,22,28","1,25,23"
681280,"2,1,49,36,22,28,29,23,15,25,43","1,9,18"
368430,"2,22,28,29,23,43","25,23"
408280,"2,22,29",25
617700,"2,22,29,15","4,23,28,2"
809140,"2,22,23","23,28,2"
405010,"2,22,29,13","1,25,23"
658570,"2,1,49,36,37,22,18,23,44","9,28,18"
483420,"2,22,29,23","25,4"
284050,"2,22,23",25
614910,"2,22,29,30,23,15,25","4,23"
251110,"2,22,28,29,13,23,17","25,23"
634160,"2,22,28,29,23","4,23,3,28"
810670,"2,22,29,23","25,4,23,3,2"
825630,"2,22,29,18,23,41,42",25
619290,"2,22,29,30","23,28,18,2"
331690,"2,22,28,29,23,43","1,25,23"
562500,"2,1,49,36,9,38,22,29","23,2"
621220,"2,22,28,29,23","25,23,3,28,2"
270110,"2,22,18","1,25,23,3"
513230,"2,22,29","25,23"
590690,"2,1,49,36,27","1,23,9,18"
429720,"2,22","1,25,23"
547360,"2,1,49,36,22,18","1,23,9"
580720,2,28
681390,"2,1,49,36,9,38,22,23,25","1,23,3"
477730,"2,22,29,23,17","23,3,2"
587420,"2,22,29","1,25,4,23,9"
712730,"2,22,23","25,23,28"
836480,"2,22,23","4,28,2"
305960,"2,1","1,23,3,28,70"
412450,"1,49,36,18","1,25,3,70"
508900,"2,22,29","4,23"
632000,"2,22,23","4,23,2"
664180,"2,22,29,30,23,25,17","4,23"
436670,"2,22,29,18,23",3
538070,2,"25,23"
327560,"2,22,28,29,23","1,25,23"
414870,"2,1,49,36,37,9,38,39,24,22,28,23,15,25,43,44","23,28,18"
523650,"2,22,29,23","25,23"
686200,"2,1,9,38,39,24,22,28,29,30,23,15,25,17,43,44","1,4,23,28,2"
483770,"2,22,18,23","1,4,28"
366870,"2,22,28,29,31,23,43","25,23"
673000,"2,22,25","1,23"
814540,"2,22,29","25,23,3"
448850,"2,1,49,36,22,28,13,23,25,43",1
466130,"2,22,29,35,18,23","1,25,23"
468920,"2,1,49,36,22,29,18,23,25,17","4,28,18"
464360,"2,22,28,29,13,30,23","1,25,23,28"
667600,"2,1,9,39,24,22,28,29,23,25,43,44","1,23"
522470,"2,22","25,23,2"
531510,"2,1,49,36,37,9,38,39,24,22,28,29,23,41,42,43,44","1,23"
585900,"2,22,28,29,23,43","25,4,3,28"
568320,"2,22,28,29,30,23,25,17,42","4,23,2"
600370,"2,22,29,14","25,23"
448320,"2,1,9,38,39,24,22,28,29,23,25,44","1,25,23"
487000,"2,1,9,38,39,24,27,22,28,29,23,15,25,43,44","1,25,23,3"
629690,"2,22,28,29,13,23,15,43","1,25,23,3"
591630,"2,22,28,29,13,23,25,43","1,25,23,3"
588190,"2,1,49,36,37,9,38,35,44",28
577690,"2,22,28,29,13,23,25,43","1,25,23"
450860,"2,22,29,23","1,25,4,23,28"
457680,"2,22,29,18,25","25,23"
774811,"2,22,28,29","1,25,23"
495990,"2,22,29,18,23","25,4,23"
577670,"2,1,22,18","23,28"
364390,"2,22,29,23","25,23"
638850,"2,22,29,23","1,25,23,28"
668210,"2,22,18","1,25,4,23"
643880,"2,1,9,39,24,22,28,29,23,25,43,44","1,25,4,23"
552620,"2,22,28,29,30,23,43",3
722730,"2,22,23,15","25,23,3,2,70"
532190,"2,1,49,37,9,39,24,22,28,29,25,41,42,43,44","23,18"
486690,"2,22,29,23,15","25,23,3,2,70"
325120,"2,22,29,18,23","25,4,23"
644290,"1,49,36,9,38","1,25"
402880,"2,22,28,29","1,25,23,3"
405290,"2,1,49,36,37,9,38,39,24,27,22,28,29,23,15,25,43,44","1,25,23,3"
626610,"2,1,49,36,37,24,22,28,29,23,25,44","9,28"
844930,"2,22,29,23","25,4,23,3"
505630,"2,22,29,18,23,25","1,23"
618720,"2,22,29","25,4,23"
706020,"2,1,9,38,22,28,23,43",3
460430,"2,22,29,13,23","25,23,3"
465200,"2,1,9,38,39,24,22,28,29,30,23,25,43,44","1,25,23,3"
741670,"2,22,30,18,23,17","1,23,28,2"
481110,"2,22,28,29,23,43","25,23"
312980,"2,22,29","28,2"
585840,"2,22,29,18","25,23"
528610,"2,1,49,37,24,22,18,44",1
571880,"2,22,29,30,18,23","25,23,3,28"
603960,"2,22,28,29","1,23"
636100,"2,1,9,39,24,22,28,29,23,25,43,44","1,23,3"
793350,"2,22,28,29,23,25,41,42,43","1,4,23"
659190,"2,22,29,23,15","25,4,23,28,2"
503620,"2,22,28,29","1,23,3"
654900,"2,22,29,18","4,23"
485040,"2,22,29,23","25,28"
368390,"2,22,29,18,23","25,4,23"
587260,"2,22,28,29,23,43",3
574310,"2,22,29,18","25,23"
450540,"2,31","1,23,28,70"
301840,"2,22,28,29,23,25","1,23"
285380,"2,30","4,28,2"
435300,"2,22,23","25,4,23"
466110,"2,1,24,22,28,25,44","1,4,23"
674520,"2,1,49,37,9,39,24,22,28,29,23,41,42,43,44","1,23"
623080,"2,22,29,23","25,4,28"
469790,"2,22,28,43","1,25,4,23"
646500,"2,22,29,23","23,28,2"
408520,"2,22,29","25,4,23"
518060,"2,1,49,36,37,27,22,28,23,32,43,44","4,23,28,18,2"
455820,"2,22,28,29,23,43","1,25,23,3"
406550,"2,22,29,23,41,42",25
440420,"2,22,28,29,13,23","25,4"
447120,"2,22,28,29,23","25,23,3"
724740,"2,22,23","4,23,2"
680980,"2,22,29,13","25,23"
579180,"2,1,9,39,24,22,28,29,23,43,44","1,3"
695630,"2,22,28,29,23",3
747340,"2,22,28,29","1,25,23"
691450,"2,22,29,23","25,4,23"
620190,"2,22,29,30,23,15","1,4,23,28,2,70"
682130,22,"57,59"
718560,"2,1,49,36,37,22,29,44",2
632070,"2,22,28","25,23"
303310,"2,22,29,18,23",25
589530,"2,22,28,29,23",25
574560,"2,22,29,23","25,4,23"
546080,"2,22,28,29,23","25,4,23,3"
629220,"2,22,28,29,23,43","25,23,28"
473460,"2,22,29,18,23","25,4,23"
359100,"2,22,28,29,31,23,43","1,25,23"
461840,"2,22,29","4,23"
616250,"2,28,23","1,25,23,3,28"
658260,"2,22,18",3
588730,"2,22,28,29,23","25,4,23"
611160,"2,1,9,38,22,29,23","1,25,3"
520940,"2,1,49,36,37,24,22,28,25,44","9,28,18"
603530,"2,1,9,39,24,22,28,29,23,44","1,23"
733070,"2,22,23","4,23,2"
701930,"2,22,29,18,23","25,4,23,28"
396710,"2,1,9,39,24,22,28,29,41,42,43,44","1,25,23,3"
661790,"2,22,28,29,23","1,25,23"
822930,"2,22,29,18","71,72,4,23"
759940,"2,22,29",23
624270,"2,22,28,29","25,23"
794800,"2,1,49,36,27,22,29,35","4,2"
598060,"2,22,29,18,23","1,23,3"
470310,"2,22,29,18,23","4,23,3,2"
629840,"2,22,28,29,23","25,23"
824720,"2,1,9,38,22,28","28,70"
743640,"2,22","1,25,4,23,28,2"
630060,"2,22,29,13,23,14","25,23,3"
503400,"2,22,29","25,23"
702120,"2,1,49,36,37,22,28,25,44",1
542050,"2,22,28,29,23,43","1,25,4,23"
670160,"2,22,29,30,23,15,17","1,25,23,70"
710470,"2,1,49,36,9,38,39,22,28,23,43,44","1,25,3"
366240,"2,1,49,36,37,24,22,28,23,25,44",1
389140,"2,1,49,37,24,22,28,29,35,23,25,43,44","1,4,23,9,18"
369440,"2,22,28,29,23,43","1,25,3"
673130,"2,22,28,29,23","1,25,23"
766280,"2,22,29","4,23"
846470,"2,22,40","1,25,4"
742250,"2,22,29,25","25,23"
732810,"2,1,49,37,24,22,28,23,25,44","4,23,9"
334940,"2,22,28,29,23,43","25,23"
312200,"2,22,28,29,23,25,43","1,25,23,3"
774351,"2,22","4,23,28,2"
785260,"2,1,49,36,37,24,22,29,23,44",9
846110,"2,22,28,29","1,25,23,3"
773670,"2,22,29","4,23"
722180,"2,1,9,38,27,22,29,23,15,25","1,25,23,28"
565120,"2,22,28,29,43","25,23"
618140,"2,1,49,37,24,22,29,18,23,25,44","4,23,9"
760890,"2,22,29","23,3"
802890,"2,22,29,23","25,4"
858760,"2,22,23","4,23"
841770,"2,22,28,29,43",3
330020,"2,1,9,38,39,24,22,28,23,15,41,42,43,44","1,25,23,3"
336140,"2,22,29,13,23,14","25,23,3"
336140,"2,22,29,13,23,14","25,23,3"
813630,"2,22,28,29,23","1,25,23"
541200,"2,22,13","1,25,23,70"
820730,"2,22,29","25,4,28"
406350,"2,28,31,15","1,4,37,9,28,18,2"
800270,"2,1,49,36,37,22,32,44",2
852110,"2,22","4,23"
762650,"2,22,29","23,28,2"
737800,"2,1,22,28,30,23,25,43","9,28,18"
718590,"2,22,28,29","1,25,4,23,3"
312670,"2,1,9,38,22,28,29,23,43","1,25"
728880,"2,1,49,36,37,9,38,39,24,22,28,29,23,41,42,43,44","1,4,23"
535930,"2,22,29,30,23,42","23,28"
509580,"2,1,9,38,27,22,29,35","25,3,2"
760060,"2,22,28,29,23,42,43","3,2"
412020,"2,22,28,29,23,41,42,43",1
437630,"2,22,28,29,23,43","25,23"
574090,"2,1,9,38,22,28,29,23","1,23"
726590,"2,1,49,36,37,9,38,39,22,28,35,43,44",18
859340,"2,1,49,36,9,38,22,23","25,23"
559100,"2,1,49,36,22,29,18,23","1,3,2"
712190,"2,22,28,23,43","1,25,23,3,28"
670350,"2,22,28,23",25
492720,"2,1,49,36,9,38,22,28,29,30,23,43","28,2"
764790,"2,22,28,29,23,43","1,23"
530320,"2,22,28,29,43","25,23"
702670,"2,22,28,29,23,43","25,4,23"
485460,"2,22,28,29,13,23,15,25,42,43","23,3,2"
803600,"2,22,18,23","3,2"
585450,"2,22,28,29,23,43","1,3"
809890,"2,22,28,29,43","25,3"
758330,"2,22,18,23","1,25,3"
461870,"2,1,9,38,22,28",28
704270,"2,1,9,38,22,18,23","1,25"
804490,"2,1,49,36","1,23,28,18"
250680,"2,22,28,23,15","1,25,23,3"
546430,"2,22,28,29,23","25,23,3,2"
744060,"2,22,28,29,23,25",1
440310,"2,1,9,39,24,22,30,18,23,17,44","1,23,70"
641320,"2,22,29,18,23",28
648580,"2,22,28,29,23",25
790820,"2,22,28,29,23,43","1,3,2"
591460,"2,22,29,30,23","28,2"
748300,"2,22,29","23,28"
845880,"2,22,29,18,23","1,3"
738520,"2,22,28,29,23,42","1,25,23,28"
834740,"2,22,29,23,25","4,23,2"
719750,"2,22,29,23,25","1,25,23"
510420,"2,22,29,23",23
805940,"2,1,49,36,22,29","1,25,23,29,3"
880510,"2,22,29,23","25,4,3,2"
553310,"2,1,49,36,37,24,22,28,23,41,42,43,44","1,23,18"
722960,"2,1,49,36,9,38,22,29,23","1,25,23,29,28"
866800,"2,22,28",25
698540,"2,22,29,30,23","23,2"
780350,"2,1,49,37,9,39,24,22,28,23,41,42,43,44","1,25,23"
792100,"2,22,29,23","23,28"
658850,"2,22,29,23","23,28,2"
534550,"2,1,9,39,22,28,29,23,25,41,42,43,44","1,25,23"
858810,"2,22,30","23,28,2"
844850,"2,22,28,23","1,25,4,23,3"
785790,"2,1,49,37,24,22,28,23,25,17,43,44","1,25,4,23,28"
882790,"2,22,29,18,23",3
632470,"2,22,28,29,23,42",3
606500,"2,22","1,25,23,3"
